edge_id,src_node,dst_node,num_lanes,length_m,speed_limit_mps
22513,65510857,5334746550,1,500.2,8.9408
22514,65510857,5334743139,2,191.8,8.9408
22515,65510858,36692554,1,17.5,8.9408
22516,65510858,5334746545,3,35.8,13.4112
22517,65510858,5334746550,1,39.4,8.9408
22518,519544277,282813194,1,15.0,11.176
22519,519544277,65428617,1,555.0,11.176
22520,519544277,4887414373,3,272.9,15.6464
22521,65510880,65537627,1,427.5,8.9408
22522,65510880,308868072,1,289.8,8.9408
22523,65510880,36692554,1,406.5,8.9408
22524,65510894,312411642,1,452.2,8.9408
22525,65510894,308868072,1,459.6,8.9408
22526,65510894,65671756,1,1217.2,8.9408
22527,65510903,312411642,1,15.5,8.9408
22528,65510903,65510919,1,774.3,8.9408
22529,65510903,4329953397,3,509.6,17.8816
22530,65510919,65658264,1,1121.2,8.9408
22531,65510919,65484176,1,1371.8,8.9408
22532,65510919,65510903,1,774.3,8.9408
22533,65510928,65510931,1,105.4,8.9408
22534,65510928,65511041,1,132.8,8.9408
22535,65510928,65475119,1,237.8,8.9408
22536,65510924,65556603,1,100.7,11.176
22537,65510924,4192544208,3,574.6,11.176
22538,65510931,65510933,1,58.4,8.9408
22539,65510931,65510928,1,105.4,8.9408
22540,65510931,65511041,1,82.9,8.9408
22541,65510933,65510934,1,51.0,8.9408
22542,65510933,65510931,1,58.4,8.9408
22543,65510933,65511042,1,120.8,8.9408
22544,65510934,65510933,1,51.0,8.9408
22545,65510934,65511043,1,157.8,8.9408
22546,65510934,65511043,1,300.0,8.9408
22547,65510947,65444066,1,137.8,11.176
22548,65510947,760181866,2,48.2,15.6464
22549,65511014,240434066,2,32.7,11.176
22550,65511014,65462262,1,46.5,11.176
22551,65511014,65570136,1,778.7,15.6464
22552,65511014,65465298,1,1144.4,8.9408
22553,65511020,65572122,1,203.8,8.9408
22554,65511020,678823240,1,274.1,11.176
22555,65511020,240434067,1,243.0,11.176
22556,201825904,240296607,1,15.9,8.9408
22557,201825904,65602280,1,392.7,13.4112
22558,201825904,276837953,3,241.5,17.8816
22559,65511041,65511042,1,69.2,8.9408
22560,65511041,65510928,1,132.8,8.9408
22561,65511041,65510931,1,82.9,8.9408
22562,65511042,65511043,1,59.8,8.9408
22563,65511042,65511041,1,69.2,8.9408
22564,65511042,65510933,1,120.8,8.9408
22565,65511043,65511042,1,59.8,8.9408
22566,65511043,65510934,1,157.8,8.9408
22567,65511043,65510934,1,300.0,8.9408
22568,65511112,65511117,1,302.8,8.9408
22569,65511112,65543956,1,93.8,8.9408
22570,65511112,65421282,1,275.6,8.9408
22571,65511117,2631856191,1,13.0,8.9408
22572,65511117,65511112,1,302.8,8.9408
22573,65511117,65421286,3,328.8,11.176
22574,611819256,2591199279,3,16.1,20.1168
22575,611819256,5373064050,3,39.0,13.4112
22576,65511200,65460303,1,693.4,11.176
22577,65511200,65511201,1,449.2,11.176
22578,65511200,668437492,1,441.7,13.4112
22579,65511200,65595826,1,187.6,13.4112
22580,65511201,65511213,1,488.8,11.176
22581,65511201,65511200,1,449.2,11.176
22582,65511201,65428612,2,183.4,15.6464
22583,65511201,65596348,2,211.9,15.6464
22584,65511213,65543290,1,405.7,11.176
22585,65511213,65428617,1,167.4,11.176
22586,65511213,665538296,1,269.4,13.4112
22587,65511213,65511201,1,488.8,11.176
22588,65511220,65450127,1,71.9,8.9408
22589,65511220,65511223,1,161.5,13.4112
22590,65511220,282818508,1,426.9,13.4112
22591,65511223,65471403,1,86.4,13.4112
22592,65511223,65535471,1,391.4,8.9408
22593,65511223,65511220,1,161.5,13.4112
22594,65511236,65511239,1,32.1,8.9408
22595,65511236,65637164,1,730.0,11.176
22596,65511236,65471403,1,788.9,11.176
22597,65511239,65511236,1,32.1,8.9408
22598,65511239,65511253,1,630.9,11.176
22599,65511239,65454234,1,132.2,11.176
22600,65511253,2749906559,1,427.3,11.176
22601,65511253,65511239,1,630.9,11.176
22602,65511253,65535694,1,814.8,11.176
22603,65511253,65454246,1,495.5,11.176
22604,65511255,312942665,1,19.5,11.176
22605,65511255,2749906568,4,127.5,22.352
22606,65511255,2749906559,1,41.8,11.176
22607,519544687,760189989,3,80.2,20.1168
22608,519544687,65445676,1,24.3,11.176
22609,519544687,760190016,1,28.9,11.176
22610,65511284,65546012,1,2694.2,8.9408
22611,65511284,65511299,1,2438.4,20.1168
22612,65511284,293561038,1,4659.1,20.1168
22613,65511299,65511302,1,276.1,20.1168
22614,65511299,292447596,1,1284.5,8.9408
22615,65511299,65511284,1,2438.4,20.1168
22616,65511302,65511299,1,276.1,20.1168
22617,65511302,619054046,1,7237.4,8.9408
22618,65511302,292084256,1,9532.8,20.1168
22619,65511477,65496789,1,442.3,11.176
22620,65511477,65543331,1,1038.0,15.6464
22621,65511477,65511483,2,817.2,13.4112
22622,65511483,65561690,2,216.7,11.176
22623,65511483,65511477,2,817.2,13.4112
22624,65511483,662756597,2,107.4,11.176
22625,761765975,2456996785,2,386.7,8.9408
22626,65511523,65354268,4,226.6,29.0576
22627,65511532,880211943,4,925.2,29.0576
22628,65511532,262079353,1,388.5,22.352
22629,65511586,65511594,4,882.3,29.0576
22630,65511586,263074300,2,398.2,22.352
22631,65511594,65369493,4,3719.7,29.0576
22632,433561976,65545590,1,954.7,8.9408
22633,433561976,292441254,1,329.8,13.4112
22634,433561976,65394676,1,9423.6,11.176
22635,65511824,5344996885,2,41.2,11.176
22636,65511824,65511829,1,214.3,8.9408
22637,65511824,65506168,1,104.2,11.176
22638,65511829,65511834,1,199.4,8.9408
22639,65511829,65511824,1,214.3,8.9408
22640,65511829,5344996890,1,101.3,11.176
22641,65511829,65608394,1,256.8,11.176
22642,65511834,65511841,1,323.0,8.9408
22643,65511834,65511829,1,199.4,8.9408
22644,65511834,65588015,1,334.9,8.9408
22645,65511841,65511834,1,323.0,8.9408
22646,65511841,65588019,1,384.6,8.9408
22647,65511841,65458833,1,938.1,8.9408
22648,65512007,661943202,2,95.2,22.352
22649,65512007,880016838,2,97.0,8.9408
22650,65512007,356618705,1,253.8,8.9408
22651,65512033,65518554,3,28.3,15.6464
22652,65512058,1381331951,1,119.8,8.9408
22653,65512058,365488563,1,2731.3,8.9408
22654,65512058,65512062,1,406.8,8.9408
22655,65512062,524659539,1,280.8,8.9408
22656,65512062,65514271,1,122.3,8.9408
22657,65512062,65512058,1,406.8,8.9408
22658,65512094,65469781,1,345.0,8.9408
22659,65512094,65514971,1,106.9,11.176
22660,65512094,312089276,3,489.8,11.176
22661,65512104,65512094,3,414.2,11.176
22662,65512104,65628653,1,109.2,11.176
22663,65512104,65455107,1,21.9,11.176
22664,65512106,65663132,1,73.4,8.9408
22665,65512106,65659371,1,110.6,8.9408
22666,65512106,65512104,3,168.4,11.176
22667,65512165,65512168,1,227.0,8.9408
22668,65512165,65463154,1,366.5,13.4112
22669,65512165,65429915,1,570.9,13.4112
22670,65512168,65512177,1,564.4,8.9408
22671,65512168,65512165,1,227.0,8.9408
22672,65512168,65463158,1,364.6,8.9408
22673,65512168,65594515,1,569.3,8.9408
22674,65512177,65463167,1,511.6,8.9408
22675,65512177,65594507,1,562.7,8.9408
22676,65512177,65512168,1,564.4,8.9408
22677,65512177,65482415,1,239.2,8.9408
22678,65512187,65463171,1,605.8,15.6464
22679,65512187,65553830,1,569.2,15.6464
22680,65512187,65482415,1,451.2,8.9408
22681,65512187,65501255,1,1076.0,8.9408
22682,65512223,65531535,1,106.6,8.9408
22683,65512223,65460265,1,108.8,8.9408
22684,65512223,65438368,1,216.1,8.9408
22685,65512223,65531534,1,106.6,8.9408
22686,65512225,65460265,1,204.7,8.9408
22687,65512225,65596256,1,106.6,8.9408
22688,65512225,276838434,1,19.4,8.9408
22689,65512384,65531395,2,116.4,17.8816
22690,65512384,65594040,2,343.6,17.8816
22691,390570980,53034366,1,10.9,8.9408
22692,390570980,53068166,3,327.3,11.176
22693,3978798072,3978798073,3,63.8,13.4112
22694,3978798073,65294410,2,23.5,11.176
22695,3978798073,65318719,2,833.0,12.070079999999999
22696,3978798074,3978798072,1,29.2,11.176
22697,3978798074,260190664,2,21.3,11.176
22698,102212724,1350115578,4,504.1,29.0576
22699,102212724,1044247139,1,385.7,22.352
22700,764912790,351962617,2,771.0,22.352
22701,764912790,351962622,4,759.8,29.0576
22702,65512741,65608383,1,79.1,8.9408
22703,3365381472,65616139,1,31.2,8.9408
22704,3365381472,3365381475,2,43.7,8.9408
22705,3365381472,5661906321,2,153.3,8.9408
22706,433562979,663151589,3,11.0,13.4112
22707,433562979,65481555,3,157.9,11.176
22708,3365381475,311441260,3,133.9,15.6464
22709,433562991,65427551,1,10.2,11.176
22710,433562991,522264887,3,547.9,15.6464
22711,65512815,65663048,1,256.5,8.9408
22712,1667737051,1666841950,3,23.5,11.176
22713,1667737051,1667737108,3,657.2,20.1168
22714,1667737062,53081084,1,15.5,15.6464
22715,1667737062,53068020,4,532.7,20.1168
22716,1667737108,1666819813,3,13.3,15.6464
22717,1667737108,325920547,1,2625.6,8.9408
22718,1667737108,1667737062,3,980.9,20.1168
22719,1667737112,52986461,1,10.4,22.352
22720,1667737112,4182046196,3,55.0,15.6464
22721,65513030,312713419,3,18.3,13.4112
22722,65513030,245540644,3,147.5,11.176
22723,65513035,312713424,1,18.5,8.9408
22724,65513035,65473391,1,432.6,8.9408
22725,65513035,759798016,3,250.6,11.176
22726,65513051,312713481,1,17.2,15.6464
22727,65513051,5249692824,3,47.7,11.176
22728,65513051,2822431924,1,30.2,15.6464
22729,65513082,312712438,1,15.2,8.9408
22730,65513082,1700445428,3,169.6,13.4112
22731,65513082,65562385,1,283.0,8.9408
22732,3974604664,4550104349,3,63.9,13.4112
22733,3974604664,65545308,1,72.6,13.4112
22734,4183774682,316557729,3,52.1,15.6464
22735,4183774682,314821147,1,54.0,13.4112
22736,261597209,207985533,1,11.4,8.9408
22737,261597209,2948774322,2,30.2,11.176
22738,261597209,207977940,1,262.8,8.9408
22739,65513493,65466068,1,1027.9,8.9408
22740,65513493,65528462,2,110.9,15.6464
22741,65513493,65469702,2,82.7,15.6464
22742,261597255,261597256,2,10.6,15.6464
22743,261597255,207985533,2,71.2,11.176
22744,261597256,53034748,2,23.4,11.176
22745,261597256,4169571664,2,28.7,15.6464
22746,90679386,90718441,1,1949.6,11.176
22747,90679386,90679478,1,4672.4,24.5872
22748,90679386,65533724,1,4680.8,24.5872
22749,65513572,1823119988,1,67.2,11.176
22750,65513572,65513574,1,32.3,8.9408
22751,65513572,308942272,1,54.7,11.176
22752,65513572,298681303,1,1414.1,8.9408
22753,65513574,65513572,1,32.3,8.9408
22754,65513574,5811342353,1,15.7,8.9408
22755,65513574,1823119988,1,88.4,8.9408
22756,261597288,4169571641,1,17.5,11.176
22757,261597288,4169571615,2,626.0,15.6464
22758,65513591,770927986,1,12.7,11.176
22759,65513591,1480825902,1,100.2,8.9408
22760,65513591,65442146,2,89.7,11.176
22761,65513622,65441875,1,109.2,11.176
22762,65513622,2263628962,4,65.7,11.176
22763,65513645,65477484,1,211.2,8.9408
22764,90679478,90679386,1,4672.4,24.5872
22765,887597245,65450198,2,1066.8,22.352
22766,887597245,257901112,5,357.1,29.0576
22767,741845188,741845189,3,17.9,13.4112
22768,741845188,65590612,2,191.8,13.4112
22769,741845188,308866396,2,130.5,11.176
22770,741845191,3632374240,1,32.1,13.4112
22771,741845191,65590607,3,32.4,13.4112
22772,741845189,65590607,3,22.3,11.176
22773,741845189,282554960,3,73.8,13.4112
22774,287811861,261766795,3,10.6,13.4112
22775,287811861,560859521,2,107.5,11.176
22776,5705260716,65646539,2,37.5,11.176
22777,5705260716,65562391,1,555.7,11.176
22778,65513890,65606211,1,239.4,8.9408
22779,65513890,65436766,2,1365.5,13.4112
22780,65513890,2471567002,2,255.0,15.6464
22781,65513990,313250521,1,15.3,13.4112
22782,65513990,4887536848,3,382.6,11.176
22783,65513990,3537422681,1,181.5,13.4112
22784,667228654,289639465,5,312.6,22.352
22785,65514121,65520943,1,11044.3,8.9408
22786,65514121,53071470,1,28174.4,8.9408
22787,65514121,65391416,1,2714.7,8.9408
22788,664251108,65494781,1,13.5,8.9408
22789,664251108,664251132,3,324.3,11.176
22790,664251108,282409368,1,106.2,8.9408
22791,664251132,65494787,1,11.9,8.9408
22792,664251132,664234702,3,410.5,11.176
22793,65514238,5718661819,2,30.9,11.176
22794,65514238,1819712513,3,41.0,17.8816
22795,65514238,26850019,2,16.5,11.176
22796,664251143,33717306,5,9.4,20.1168
22797,664251143,664251144,3,40.7,11.176
22798,664251144,664251146,3,89.7,11.176
22799,664251146,65494770,1,13.5,8.9408
22800,664251146,65585554,1,121.8,8.9408
22801,664251146,664251154,3,195.2,11.176
22802,664251157,65494775,1,13.2,8.9408
22803,664251157,664251108,3,256.9,11.176
22804,65514271,65512062,1,122.3,8.9408
22805,65514284,65523872,1,190.3,11.176
22806,65514284,65514289,2,199.4,11.176
22807,65514284,65496737,1,656.2,11.176
22808,65514289,65405002,3,10.7,11.176
22809,65514289,2351662457,1,212.0,11.176
22810,65514289,65514284,2,199.4,11.176
22811,65514293,3886039812,1,23.0,15.6464
22812,65514293,885401685,1,11.6,15.6464
22813,65514293,65514294,2,87.8,11.176
22814,65514294,885401687,1,10.8,8.9408
22815,65514294,686229392,2,48.1,11.176
22816,65514295,522354761,1,253.5,8.9408
22817,65514295,65382821,2,373.4,11.176
22818,65514295,686229392,2,131.2,11.176
22819,65514326,65546899,3,182.7,11.176
22820,65514326,663153663,3,101.3,11.176
22821,311929750,259857427,3,18.6,13.4112
22822,311929750,311929786,4,41.5,20.1168
22823,311929786,1086494623,3,424.0,20.1168
22824,1378331778,65455501,2,127.7,20.1168
22825,1378331778,65434546,3,234.0,20.1168
22826,2630331616,91091744,1,969.2,8.9408
22827,65514722,65521274,1,336.5,8.9408
22828,65514722,65499730,1,976.1,11.176
22829,65514722,314481557,1,927.2,13.4112
22830,65514744,65440555,1,93.7,8.9408
22831,65514744,65514746,1,60.9,11.176
22832,65514744,65499730,1,75.3,11.176
22833,65514746,65660546,1,58.5,8.9408
22834,65514746,65514744,1,60.9,11.176
22835,65514746,5052637633,1,37.6,11.176
22836,65514751,5052637630,2,30.0,11.176
22837,65514751,65662789,1,42.2,11.176
22838,65514751,5052637633,1,38.7,11.176
22839,416787786,1094826934,1,457.5,8.9408
22840,416787786,53040027,1,644.5,8.9408
22841,416787786,53102126,1,1303.2,8.9408
22842,3457248567,3457248568,1,15.8,8.9408
22843,3457248567,312714375,4,47.2,13.4112
22844,3457248568,3457248567,1,15.8,8.9408
22845,3457248568,1700604355,3,453.2,13.4112
22846,3457248568,3457248518,1,573.2,8.9408
22847,65514971,65512094,1,106.9,11.176
22848,65514971,65628653,3,421.2,11.176
22849,65514971,65514980,1,698.1,11.176
22850,65514980,1709219279,1,835.0,8.9408
22851,65514980,1727084047,1,374.0,11.176
22852,65514980,65514971,1,698.1,11.176
22853,65515011,3222730548,2,415.4,13.4112
22854,65515011,65427610,2,262.4,13.4112
22855,65515011,65426751,1,781.4,11.176
22856,65515017,65427610,2,431.2,15.6464
22857,65515017,2011445994,2,137.5,15.6464
22858,65515017,65560843,1,561.9,11.176
22859,65515052,431965420,1,11.8,8.9408
22860,65515052,65447751,1,1143.7,8.9408
22861,65515052,186368743,3,339.6,13.4112
22862,2479337027,1102846158,3,31.7,11.176
22863,2479337027,65663659,3,16.6,11.176
22864,2479337029,2479337031,3,17.1,11.176
22865,2479337029,2474918761,3,35.5,13.4112
22866,2479337031,2479337027,3,16.7,11.176
22867,2479337031,2474918681,2,37.6,8.9408
22868,569880219,920772576,2,115.2,11.176
22869,569880219,790842900,1,172.7,8.9408
22870,569880219,65387496,1,204.2,8.9408
22871,569880219,569880320,1,133.1,8.9408
22872,311930588,311929750,3,41.4,13.4112
22873,311930588,311929786,1,64.6,20.1168
22874,564637405,564637408,2,50.6,8.9408
22875,564637405,564637480,2,38.9,8.9408
22876,564637408,564637480,1,32.8,8.9408
22877,564637408,564637410,2,51.9,8.9408
22878,564637408,65443899,1,1680.1,8.9408
22879,564637410,65443899,2,286.1,8.9408
22880,65515240,65515263,1,716.0,8.9408
22881,65515240,65422134,1,708.9,8.9408
22882,65515240,65621886,1,161.8,8.9408
22883,65515263,65515285,1,610.7,8.9408
22884,65515263,65515240,1,716.0,8.9408
22885,65515263,65648090,1,246.3,8.9408
22886,569880320,65426743,1,129.0,8.9408
22887,569880320,569880219,1,133.1,8.9408
22888,569880320,600212241,1,206.0,8.9408
22889,65515285,65515263,1,610.7,8.9408
22890,65515285,65646658,3,128.6,13.4112
22891,564637480,564637410,2,31.1,8.9408
22892,564637480,65465160,1,7.8,8.9408
22893,564637480,564637408,1,32.8,8.9408
22894,741846851,65519284,3,11.9,13.4112
22895,741846851,1025295420,3,207.5,11.176
22896,741846860,741846862,3,20.1,11.176
22897,741846860,1025295433,3,32.4,11.176
22898,65515341,65449632,1,365.7,8.9408
22899,741846862,65519286,3,15.5,11.176
22900,741846862,1025295466,3,31.5,11.176
22901,564637538,65471603,3,18.3,11.176
22902,564637538,276571756,3,1135.3,11.176
22903,564637539,564637538,6,13.5,11.176
22904,564637539,564637405,2,150.1,8.9408
22905,65515393,65630668,1,178.5,8.9408
22906,65515393,4169916994,1,93.5,11.176
22907,65515393,314165401,1,88.7,11.176
22908,5660716945,2867749550,4,12.1,13.4112
22909,5660716945,5017202866,2,460.0,8.9408
22910,65515418,65462817,1,398.1,15.6464
22911,65515418,65630668,1,342.0,15.6464
22912,65515418,314165405,1,469.2,11.176
22913,65515418,65515446,1,776.8,11.176
22914,65515446,65515418,1,776.8,11.176
22915,1080537030,257362967,4,324.8,29.0576
22916,65515478,2261081958,1,160.5,11.176
22917,65515591,65454204,2,341.9,11.176
22918,65515591,65546797,3,126.9,11.176
22919,90681626,90681667,1,3385.6,8.9408
22920,90681667,90718441,1,4184.8,11.176
22921,90681667,90716767,1,2192.5,11.176
22922,90681667,65589271,1,3492.7,8.9408
22923,90681667,90681626,1,3385.6,8.9408
22924,65515846,2400757255,1,11.9,13.4112
22925,65515846,65609953,3,185.9,17.8816
22926,65515875,65585941,1,1014.0,8.9408
22927,65515875,65425069,1,981.6,11.176
22928,65515875,65487479,1,41.5,11.176
22929,65515880,65652285,1,775.2,8.9408
22930,65515880,65515920,1,1176.0,11.176
22931,65515880,65425069,1,478.9,11.176
22932,65515920,2173809664,1,1047.4,13.4112
22933,65515920,65515880,1,1176.0,11.176
22934,65515920,1690162208,1,1463.4,13.4112
22935,65515926,1100547352,1,352.1,8.9408
22936,5660717520,1316890802,1,38.3,11.176
22937,5660717520,601716681,2,37.5,11.176
22938,4611092984,3911656609,1,445.2,8.9408
22939,65516030,1070279512,1,453.2,8.9408
22940,65516030,65520101,1,103.9,15.6464
22941,65516030,65520103,2,164.4,15.6464
22942,5660717726,601716681,3,10.4,11.176
22943,5660717726,3281337668,1,68.0,11.176
22944,261599921,260913887,2,50.7,8.9408
22945,261599921,53017361,3,26.7,11.176
22946,559395544,559395544,1,200.0,8.9408
22947,559395544,559395544,1,200.0,8.9408
22948,559395544,559395535,1,144.6,8.9408
22949,559395559,91058474,1,3508.5,8.9408
22950,559395559,65486358,1,692.4,8.9408
22951,559395559,559395535,1,197.6,8.9408
22952,65516424,65551637,1,1180.4,8.9408
22953,65516424,5376881122,2,319.9,8.9408
22954,65516424,65465949,1,1313.5,8.9408
22955,433566614,364262209,1,857.9,8.9408
22956,433566614,53086734,1,255.2,8.9408
22957,433566614,53086728,1,445.8,8.9408
22958,1020769383,1020769414,1,57.1,13.4112
22959,1020769383,65628078,3,33.7,13.4112
22960,65516653,65649018,1,83.2,8.9408
22961,65516653,287800910,1,371.9,8.9408
22962,65516653,65521138,1,656.9,8.9408
22963,1020769395,1020769462,1,144.4,13.4112
22964,1020769395,1020691912,5,83.2,15.6464
22965,1020769414,65449363,3,303.8,15.6464
22966,1020769440,1020748898,3,286.3,15.6464
22967,1020769446,357525122,3,318.2,13.4112
22968,1020769450,1020769446,1,54.6,13.4112
22969,1020769450,357525084,3,42.4,15.6464
22970,1020769462,1036588513,3,123.2,13.4112
22971,65516977,65516981,1,210.4,8.9408
22972,65516977,262245373,1,384.1,8.9408
22973,65516977,65644023,1,133.5,8.9408
22974,65516981,65516977,1,210.4,8.9408
22975,65516981,65626395,2,303.7,8.9408
22976,65516981,65412560,1,229.3,8.9408
22977,239580837,3274210916,2,18.7,8.9408
22978,239580837,239567327,1,38.8,22.352
22979,65517359,65518445,1,660.9,8.9408
22980,65517624,770925789,1,12.5,8.9408
22981,65517624,65379557,1,3407.4,8.9408
22982,65517624,262079014,3,996.1,11.176
22983,559396977,540467264,1,68.5,8.9408
22984,559396977,559395535,1,327.3,8.9408
22985,559396977,559396979,1,69.0,8.9408
22986,559396979,559396977,1,69.0,8.9408
22987,559397010,540466958,1,26.9,8.9408
22988,559397010,540466960,1,28.0,8.9408
22989,559397010,540467261,1,43.0,8.9408
22990,559397010,540467261,1,162.8,8.9408
22991,4942444767,3336812709,2,16.6,11.176
22992,4942444767,3011623025,2,447.0,13.4112
22993,559397208,65485482,1,41.8,8.9408
22994,559397208,559397305,1,93.7,8.9408
22995,559397208,559397251,1,41.7,8.9408
22996,559397251,559397305,1,61.4,8.9408
22997,559397251,559397641,1,162.0,8.9408
22998,559397251,559397208,1,41.7,8.9408
22999,559397282,559397306,1,41.6,8.9408
23000,559397282,65485477,1,27.8,8.9408
23001,559397282,65485505,1,1115.7,8.9408
23002,559397305,559397306,1,42.5,8.9408
23003,559397305,559397251,1,61.4,8.9408
23004,559397305,559397208,1,93.7,8.9408
23005,559397306,559397305,1,42.5,8.9408
23006,559397306,65485477,1,35.7,8.9408
23007,559397306,559397282,1,41.6,8.9408
23008,65518028,285879218,1,301.6,8.9408
23009,65518028,1097706622,1,180.5,8.9408
23010,65518028,65440587,1,862.8,8.9408
23011,65518072,65468916,1,380.0,8.9408
23012,65518072,65476624,1,186.6,8.9408
23013,65518072,65610305,1,325.4,8.9408
23014,65518072,65628100,1,220.4,8.9408
23015,65518074,65476624,1,549.7,8.9408
23016,65518074,65518077,1,279.3,11.176
23017,65518074,65579986,1,324.9,8.9408
23018,65518074,65579981,1,217.8,8.9408
23019,65518077,65518078,1,276.0,11.176
23020,65518077,65518074,1,279.3,11.176
23021,65518077,65466423,1,333.0,8.9408
23022,65518077,283273746,1,323.7,8.9408
23023,65518078,3548902910,1,270.9,11.176
23024,65518078,65518077,1,276.0,11.176
23025,65518078,65466424,1,331.1,13.4112
23026,65518078,65610307,1,326.0,13.4112
23027,65518080,3548902910,2,8.2,8.9408
23028,65518080,283273053,1,324.7,8.9408
23029,65518082,65458694,1,324.7,11.176
23030,65518082,2429894528,1,227.9,11.176
23031,65518082,65618186,1,220.4,8.9408
23032,65518085,614066248,1,19.1,8.9408
23033,65518085,65458694,1,186.5,11.176
23034,65518085,65458692,1,383.3,8.9408
23035,65518106,1082448843,1,84.3,11.176
23036,65518106,65518264,1,78.7,11.176
23037,65518106,1082448777,1,247.7,11.176
23038,65518130,65492481,1,577.5,8.9408
23039,65518142,518962561,3,226.4,15.6464
23040,65518142,65518146,2,265.9,15.6464
23041,65518146,4589843172,2,136.7,15.6464
23042,65518146,65518142,2,265.9,15.6464
23043,65518146,65544720,1,341.9,11.176
23044,65518146,65461278,1,353.5,11.176
23045,559397444,559397444,1,89.9,8.9408
23046,559397444,559397444,1,89.9,8.9408
23047,559397444,559397641,1,373.0,8.9408
23048,65518149,65544726,1,340.9,11.176
23049,65518149,4589843172,2,220.5,15.6464
23050,65518149,290879407,2,426.7,15.6464
23051,65518149,65461283,1,338.8,11.176
23052,65518164,65518165,2,327.5,15.6464
23053,65518164,290879408,2,1064.0,15.6464
23054,65518164,65608542,1,795.1,11.176
23055,65518164,65436736,1,794.9,11.176
23056,65518165,65518172,2,806.1,15.6464
23057,65518165,65518164,2,327.5,15.6464
23058,65518165,65436738,1,766.7,15.6464
23059,65518165,65571540,2,829.7,15.6464
23060,65518172,519535896,2,17.1,15.6464
23061,65518172,65577311,3,401.2,17.8816
23062,65518172,65518165,2,806.1,15.6464
23063,65518203,65564457,1,65.6,8.9408
23064,65518203,65592042,1,1078.1,11.176
23065,65518203,65500188,2,721.1,13.4112
23066,65518264,1082448843,1,32.1,8.9408
23067,65518264,65518106,1,78.7,11.176
23068,65518264,65518266,1,82.1,11.176
23069,65518266,65486129,1,333.1,8.9408
23070,65518266,665682223,1,90.3,11.176
23071,65518266,65431246,1,72.4,11.176
23072,65518266,65518264,1,82.1,11.176
23073,65518287,65469900,1,84.4,8.9408
23074,559397641,65485482,1,65.5,8.9408
23075,559397641,559397444,1,373.0,8.9408
23076,559397641,559397251,1,162.0,8.9408
23077,65518421,314511208,1,17.2,13.4112
23078,65518421,282812924,3,35.6,17.8816
23079,65518421,667360788,2,34.5,13.4112
23080,65518445,282148735,1,17.1,8.9408
23081,65518445,65517359,1,660.9,8.9408
23082,65518445,658744014,3,188.0,13.4112
23083,297253755,1511349540,1,140.3,8.9408
23084,297253755,65314556,1,733.8,8.9408
23085,297253755,65351550,1,312.2,8.9408
23086,668449670,65423398,1,80.1,20.1168
23087,668449670,314145634,4,52.7,20.1168
23088,668449672,760189992,3,434.0,20.1168
23089,65518476,282148734,3,17.2,11.176
23090,65518476,65518445,3,541.5,16.54048
23091,65518510,338171734,3,17.8,15.6464
23092,65518510,541336243,3,22.8,17.8816
23093,65518519,522381961,1,16.1,11.176
23094,65518519,65446354,3,690.6,16.54048
23095,65518525,191230915,1,16.1,11.176
23096,65518525,65518529,3,324.6,15.6464
23097,65518525,65434178,1,1144.7,11.176
23098,65518529,26850030,1,16.4,8.9408
23099,65518529,65449474,3,98.7,15.6464
23100,65518534,191230877,2,17.8,15.6464
23101,65518534,65405147,3,63.8,15.6464
23102,65518541,206351337,1,14.8,11.176
23103,65518541,65425032,3,44.6,15.6464
23104,65518541,744465732,1,57.7,11.176
23105,65518551,65502848,1,368.8,8.9408
23106,65518551,65512033,3,52.8,15.6464
23107,65518554,206351327,1,42.4,11.176
23108,65518554,4547457678,3,384.2,15.6464
23109,2671229961,276545995,3,42.0,11.176
23110,2671229961,65314222,1,46.7,11.176
23111,65333938,258758539,1,13.6,13.4112
23112,65333938,65333936,2,139.7,8.9408
23113,65333938,65307417,3,500.1,11.176
23114,258456881,2236649167,2,63.2,15.6464
23115,258456881,65338001,2,55.0,15.6464
23116,65518932,3119755788,1,1047.8,8.9408
23117,65518950,65498446,1,998.7,8.9408
23118,65518982,641120626,1,11.0,13.4112
23119,65518982,65532009,3,69.3,13.4112
23120,239582632,252686599,4,798.9,29.0576
23121,239582632,252686594,1,275.3,22.352
23122,2371002843,2371003152,2,131.2,13.4112
23123,1078443672,1078443679,1,20.6,8.9408
23124,1078443672,3196364908,1,28.4,20.1168
23125,1078443679,1078443672,1,20.6,8.9408
23126,65519284,5681153686,3,122.0,13.4112
23127,65519286,313250510,3,20.1,11.176
23128,65519286,1025295373,3,35.8,11.176
23129,65519292,65665943,2,161.9,13.4112
23130,65519292,3969450575,1,336.1,11.176
23131,65519292,246438202,1,23.0,13.4112
23132,65519298,3969450575,3,83.2,11.176
23133,65519300,580403000,3,13.0,15.6464
23134,65519300,65519298,3,31.9,11.176
23135,65519308,312382935,1,30.9,13.4112
23136,65519308,652383132,3,288.7,13.4112
23137,65519310,3643661811,1,26.8,8.9408
23138,65519310,65565265,1,297.8,8.9408
23139,65519310,65519321,1,232.9,13.4112
23140,65519310,1117181574,1,42.7,13.4112
23141,65519321,281447543,1,274.8,11.176
23142,65519321,65519310,1,232.9,13.4112
23143,65519321,3678132192,1,243.0,13.4112
23144,65519349,65539392,2,582.5,15.6464
